ADDRESS,ASSESSED_VALUE,PROPERTY_TYPE,VALUE_CLEAN
1509 8 ST SW,"461,500",LI,461500.0
1512 14 ST SW,"800,000",LI,800000.0
1514 14 ST SW,"677,500",LI,677500.0
1516 7 ST SW,"2,440,000",LI,2440000.0
1516 7 ST SW,"2,440,000",LI,2440000.0
1518 7 ST SW,"2,100,000",LI,2100000.0
1520 14 ST SW,"2,180,000",LI,2180000.0
1602 10 ST SW,"3,090,000",LI,3090000.0
1606 14 ST SW,"1,890,000",LI,1890000.0
1606 14 ST SW,"1,890,000",LI,1890000.0
1705 MACLEOD TR SE,"533,500",LI,533500.0
202 17 AV SE,"1,580,000",LI,1580000.0
211 17 AV SE,"1,900,000",LI,1900000.0
218 18 AV SE,"16,090,000",LI,16090000.0
221 10 AV SW,"8,160,000",LI,8160000.0
234 17 AV SE,"1,110,000",LI,1110000.0
235 17 AV SE,"1,850,000",LI,1850000.0
308 17 AV SW,"8,910,000",LI,8910000.0
332 17 AV SW,"2,180,000",LI,2180000.0
338 17 AV SW,"2,210,000",LI,2210000.0
340 13 AV SW,"653,000",LI,653000.0
340 17 AV SW,"2,250,000",LI,2250000.0
348 14 AV SW,"866,500",LI,866500.0
361 10 AV SW,"20,640,000",LI,20640000.0
421 12 AV SE,"22,200,000",LI,22200000.0
506 17 AV SW,"8,630,000",LI,8630000.0
510 17 AV SW,"2,170,000",LI,2170000.0
520 17 AV SW,"2,160,000",LI,2160000.0
524 11 AV SW,"3,120,000",LI,3120000.0
526 17 AV SW,"5,740,000",LI,5740000.0
547 11 AV SW,"6,590,000",LI,6590000.0
547 11 AV SW,"6,590,000",LI,6590000.0
547 11 AV SW,"6,590,000",LI,6590000.0
613 11 AV SW,"1,770,000",LI,1770000.0
614 17 AV SW,"2,080,000",LI,2080000.0
616 17 AV SW,"3,030,000",LI,3030000.0
617 10 AV SW,"2,300,000",LI,2300000.0
620 17 AV SW,"5,170,000",LI,5170000.0
620 17 AV SW,"5,170,000",LI,5170000.0
622 11 AV SW,"2,720,000",LI,2720000.0
629 10 AV SW,"4,680,000",LI,4680000.0
634 17 AV SW,"6,000,000",LI,6000000.0
637 11 AV SW,"3,500,000",LI,3500000.0
640 10 AV SW,"3,470,000",LI,3470000.0
706 17 AV SW,"6,240,000",LI,6240000.0
710 17 AV SW,"3,170,000",LI,3170000.0
715 11 AV SW,"4,530,000",LI,4530000.0
718 17 AV SW,"4,770,000",LI,4770000.0
720 11 AV SW,"2,920,000",LI,2920000.0
720 17 AV SW,"2,690,000",LI,2690000.0
722 11 AV SW,"5,300,000",LI,5300000.0
724 17 AV SW,"4,030,000",LI,4030000.0
727 11 AV SW,"7,780,000",LI,7780000.0
728 17 AV SW,"4,580,000",LI,4580000.0
730 10 AV SW,"6,020,000",LI,6020000.0
730 11 AV SW,"1,610,000",LI,1610000.0
730 17 AV SW,"2,320,000",LI,2320000.0
731 10 AV SW,"4,420,000",LI,4420000.0
732 17 AV SW,"1,140,000",LI,1140000.0
736 17 AV SW,"1,490,000",LI,1490000.0
738 17 AV SW,"1,990,000",LI,1990000.0
739 10 AV SW,"2,680,000",LI,2680000.0
739 11 AV SW,"2,000,000",LI,2000000.0
802 11 AV SW,"3,060,000",LI,3060000.0
802 16 AV SW,"3,970,000",LI,3970000.0
808 16 AV SW,"3,700,000",LI,3700000.0
812 11 AV SW,"3,250,000",LI,3250000.0
812 16 AV SW,"5,300,000",LI,5300000.0
813 11 AV SW,"14,770,000",LI,14770000.0
815 10 AV SW,"7,220,000",LI,7220000.0
818 16 AV SW,"2,270,000",LI,2270000.0
822 11 AV SW,"6,290,000",LI,6290000.0
830 10 AV SW,"15,360,000",LI,15360000.0
838 11 AV SW,"6,730,000",LI,6730000.0
839 10 AV SW,"7,310,000",LI,7310000.0
850 16 AV SW,"3,350,000",LI,3350000.0
880 16 AV SW,"24,100,000",LI,24100000.0
903 10 AV SW,"6,880,000",LI,6880000.0
906 16 AV SW,"36,000,000",LI,36000000.0
908 17 AV SW,"8,710,000",LI,8710000.0
926 17 AV SW,"825,500",LI,825500.0
932 17 AV SW,"2,000,000",LI,2000000.0
940 11 AV SW,"6,560,000",LI,6560000.0
940 11 AV SW,"6,560,000",LI,6560000.0
940 17 AV SW,"1,840,000",LI,1840000.0
101 1117 1 ST SW,"560,500",LI,560500.0
102 1117 1 ST SW,"532,500",LI,532500.0
103 1117 1 ST SW,"586,000",LI,586000.0
105 535 10 AV SW,"460,500",LI,460500.0
108 639 14 AV SW,"267,500",LI,267500.0
110 1117 1 ST SW,"714,500",LI,714500.0
1126 3 ST SE,"564,000",LI,564000.0
1130 3 ST SE,"599,000",LI,599000.0
1133 2 ST SW,"580,500",LI,580500.0
1137 2 ST SW,"607,000",LI,607000.0
1180 3 ST SE,"988,000",LI,988000.0
1184 3 ST SE,"972,500",LI,972500.0
202 1117 1 ST SW,"630,500",LI,630500.0
203 1117 1 ST SW,"601,000",LI,601000.0
204 535 10 AV SW,"442,000",LI,442000.0
205 535 10 AV SW,"551,000",LI,551000.0
206 535 10 AV SW,"516,500",LI,516500.0
207 1117 1 ST SW,"622,500",LI,622500.0
207 535 10 AV SW,"520,500",LI,520500.0
211 1117 1 ST SW,"865,500",LI,865500.0
304 12 AV SW,"623,000",LI,623000.0
304 535 10 AV SW,"436,500",LI,436500.0
306 1117 1 ST SW,"971,000",LI,971000.0
306 12 AV SW,"618,500",LI,618500.0
307 535 10 AV SW,"536,500",LI,536500.0
310 1117 1 ST SW,"444,000",LI,444000.0
311 1117 1 ST SW,"836,500",LI,836500.0
403A 11 AV SE,"284,000",LI,284000.0
403B 11 AV SE,"455,500",LI,455500.0
405 11 AV SE,"613,000",LI,613000.0
407 11 AV SE,"540,500",LI,540500.0
409 11 AV SE,"562,500",LI,562500.0
414 12 AV SE,"589,500",LI,589500.0
416 12 AV SE,"549,500",LI,549500.0
418 12 AV SE,"573,000",LI,573000.0
1075 7 ST SE,"74,910,000",LI,74910000.0
1235 10 AV SW,"1,850,000",LI,1850000.0
1240 10 AV SW,"4,710,000",LI,4710000.0
427 10 AV SE,"1,690,000",LI,1690000.0
1029 10 AV SW,"4,940,000",LI,4940000.0
1121 12 AV SW,"32,230,000",LI,32230000.0
1121 12 AV SW,"32,230,000",LI,32230000.0
1121 12 AV SW,"32,230,000",LI,32230000.0
930 13 AV SW,"12,860,000",LI,12860000.0
1213 4 ST SW,"167,380,000",LI,167380000.0
1807 MACLEOD TR SE,"8,130,000",LI,8130000.0
1118 16 AV SW,"8,820,000",LI,8820000.0
1010 10 AV SW,"1,260,000",LI,1260000.0
1010 10 AV SW,"4,470,000",LI,4470000.0
1009 15 AV SW,"7,650,000",LI,7650000.0
101 14 AV SW,"1,320,000",LI,1320000.0
1311 4 ST SW,"18,550,000",LI,18550000.0
1311 4 ST SW,"18,550,000",LI,18550000.0
1315 7 ST SW,"5,040,000",LI,5040000.0
1407 10 ST SW,"7,700,000",LI,7700000.0
1407 10 ST SW,"7,700,000",LI,7700000.0
1407 10 ST SW,"7,700,000",LI,7700000.0
1407 10 ST SW,"7,700,000",LI,7700000.0
1512 1 ST SW,"3,430,000",LI,3430000.0
1512 1 ST SW,"3,430,000",LI,3430000.0
240 15 AV SW,"2,670,000",LI,2670000.0
819 13 AV SW,"3,940,000",LI,3940000.0
819 13 AV SW,"3,940,000",LI,3940000.0
917 14 AV SW,"7,360,000",LI,7360000.0
1008 16 AV SW,"2,900,000",LO,2900000.0
101 14 AV SW,"449,000",LI,449000.0
302 10 AV SE,"11,294,610",LI,11294610.0
1414 MACLEOD TR SE,"7,830,000",LI,7830000.0
1504 MACLEOD TR SE,"2,890,000",LI,2890000.0
1008 14 AV SW,"2,800,000",LI,2800000.0
1016 16 AV SW,"2,840,000",LI,2840000.0
1020 15 AV SW,"2,570,000",LI,2570000.0
1023 15 AV SW,"3,050,000",LI,3050000.0
1028 13 AV SW,"2,100,000",LI,2100000.0
1028 14 AV SW,"2,080,000",LI,2080000.0
1030 12 AV SW,"2,730,000",LI,2730000.0
1036 12 AV SW,"4,220,000",LI,4220000.0
105 13 AV SW,"2,630,000",LI,2630000.0
1104 16 AV SW,"1,660,000",LI,1660000.0
1114 16 AV SW,"3,510,000",LI,3510000.0
1121 6 ST SW,"5,040,000",LI,5040000.0
1135 15 AV SW,"3,820,000",LI,3820000.0
1208 15 AV SW,"3,170,000",LI,3170000.0
1209 14 AV SW,"3,480,000",LI,3480000.0
1216 14 ST SW,"2,650,000",LI,2650000.0
1216 15 AV SW,"1,990,000",LI,1990000.0
1222 15 AV SW,"2,900,000",LI,2900000.0
1224 14 AV SW,"6,050,000",LI,6050000.0
1239 15 AV SW,"1,750,000",LI,1750000.0
1240 15 AV SW,"2,800,000",LI,2800000.0
126 14 AV SE,"5,870,000",LI,5870000.0
129 15 AV SE,"3,260,000",LI,3260000.0
1306 4 ST SW,"2,170,000",LI,2170000.0
1309 12 AV SW,"1,990,000",LI,1990000.0
1310 9 ST SW,"3,980,000",LI,3980000.0
1324 1 ST SW,"3,590,000",LI,3590000.0
1328 15 AV SW,"3,510,000",LI,3510000.0
1331 14 AV SW,"4,740,000",LI,4740000.0
135 15 AV SE,"586,500",LI,586500.0
136 15 AV SE,"1,390,000",LI,1390000.0
1403 5 ST SW,"2,980,000",LI,2980000.0
1404 10 ST SW,"3,070,000",LI,3070000.0
1404 5 ST SW,"3,030,000",LI,3030000.0
1411 CENTRE ST SW,"4,310,000",LI,4310000.0
1420 4 ST SW,"1,500,000",LI,1500000.0
214 15 AV SW,"3,910,000",LI,3910000.0
215 15 AV SE,"2,050,000",LI,2050000.0
225 14 AV SW,"2,880,000",LI,2880000.0
228 13 AV SW,"1,940,000",LI,1940000.0
308 14 AV SW,"3,510,000",LI,3510000.0
308 14 AV SW,"3,510,000",LI,3510000.0
323 14 AV SW,"2,590,000",LI,2590000.0
333 13 AV SW,"1,750,000",LI,1750000.0
520 15 AV SW,"1,920,000",LI,1920000.0
524 15 AV SW,"1,940,000",LI,1940000.0
528 14 AV SW,"5,940,000",LI,5940000.0
530 15 AV SW,"6,360,000",LI,6360000.0
532 17 AV SW,"3,740,000",LI,3740000.0
534 15 AV SW,"2,160,000",LI,2160000.0
603 13 AV SW,"1,990,000",LI,1990000.0
612 14 AV SW,"3,240,000",LI,3240000.0
612 15 AV SW,"1,950,000",LI,1950000.0
616 13 AV SW,"4,120,000",LI,4120000.0
636 15 AV SW,"2,330,000",LI,2330000.0
638 15 AV SW,"2,330,000",LI,2330000.0
709 14 AV SW,"2,900,000",LI,2900000.0
714 15 AV SW,"3,980,000",LI,3980000.0
721 13 AV SW,"3,010,000",LI,3010000.0
721 15 AV SW,"2,220,000",LI,2220000.0
725 13 AV SW,"3,820,000",LI,3820000.0
740 15 AV SW,"4,700,000",LI,4700000.0
801 12 AV SW,"3,850,000",LI,3850000.0
907 15 AV SW,"1,990,000",LI,1990000.0
911 15 AV SW,"1,990,000",LI,1990000.0
1010 13 AV SW,"6,340,000",LI,6340000.0
1017 11 AV SW,"18,080,000",LI,18080000.0
1017 11 AV SW,"18,080,000",LI,18080000.0
1017 11 AV SW,"18,080,000",LI,18080000.0
1017 11 AV SW,"18,080,000",LI,18080000.0
1030 13 AV SW,"1,890,000",LI,1890000.0
1140 14 AV SW,"6,020,000",LI,6020000.0
1304 11 ST SW,"5,890,000",LI,5890000.0
1304 11 ST SW,"5,890,000",LI,5890000.0
1310 13 AV SW,"1,940,000",LI,1940000.0
1417 5 ST SW,"8,250,000",LI,8250000.0
1417 5 ST SW,"8,250,000",LI,8250000.0
1417 5 ST SW,"8,250,000",LI,8250000.0
1417 5 ST SW,"8,250,000",LI,8250000.0
222 15 AV SW,"7,260,000",LI,7260000.0
223 14 AV SW,"3,440,000",LI,3440000.0
330 14 AV SW,"6,580,000",LI,6580000.0
517 14 AV SW,"1,890,000",LI,1890000.0
604 14 AV SW,"6,800,000",LI,6800000.0
915 13 AV SW,"6,940,000",LI,6940000.0
915 13 AV SW,"6,940,000",LI,6940000.0
915 13 AV SW,"6,940,000",LI,6940000.0
927 14 AV SW,"6,020,000",LI,6020000.0
929 13 AV SW,"6,420,000",LI,6420000.0
1002 MACLEOD TR SE,"6,240,000",LI,6240000.0
1040 12 AV SW,"1,040,000",LI,1040000.0
1119 7 ST SW,"750,500",LI,750500.0
1400 10 AV SW,"41,960,000",LI,41960000.0
1515 5 ST SW,"27,620,000",LI,27620000.0
211A 12 AV SW,"3,740,000",LI,3740000.0
626 17 AV SW,"5,380,000",LI,5380000.0
123 10 AV SW,"116,470,000",LI,116470000.0
605 13 AV SW,"43,900,000",LI,43900000.0
1200 6 ST SW,"76,590,000",LI,76590000.0
1039 13 AV SW,"5,390,000",LI,5390000.0
121 13 AV SW,"81,000,000",LI,81000000.0
1212 13 AV SW,"6,900,000",LI,6900000.0
1212 14 AV SW,"5,330,000",LI,5330000.0
1215 5 ST SW,"45,670,000",LI,45670000.0
720 15 AV SW,"6,240,000",LI,6240000.0
720 15 AV SW,"6,240,000",LI,6240000.0
720 15 AV SW,"6,240,000",LI,6240000.0
724 14 AV SW,"6,240,000",LI,6240000.0
724 14 AV SW,"6,240,000",LI,6240000.0
724 14 AV SW,"6,240,000",LI,6240000.0
725 12 AV SW,"19,000,000",LI,19000000.0
738 14 AV SW,"8,980,000",LI,8980000.0
805 14 AV SW,"42,580,000",LI,42580000.0
815 14 AV SW,"17,050,000",LI,17050000.0
828 13 AV SW,"9,380,000",LI,9380000.0
828 13 AV SW,"9,380,000",LI,9380000.0
828 13 AV SW,"9,380,000",LI,9380000.0
930 15 AV SW,"15,320,000",LI,15320000.0
1030 16 AV SW,"33,780,000",LI,33780000.0
1115 9 ST SW,"62,010,000",LI,62010000.0
1122 15 AV SW,"20,050,000",LI,20050000.0
1122 16 AV SW,"22,240,000",LI,22240000.0
1225 14 AV SW,"9,920,000",LI,9920000.0
1235 11 AV SW,"172,530,000",LI,172530000.0
1307 12 ST SW,"31,090,000",LI,31090000.0
1307 12 ST SW,"31,090,000",LI,31090000.0
1307 12 ST SW,"31,090,000",LI,31090000.0
1307 12 ST SW,"31,090,000",LI,31090000.0
1307 12 ST SW,"31,090,000",LI,31090000.0
1307 12 ST SW,"31,090,000",LI,31090000.0
1307 12 ST SW,"31,090,000",LI,31090000.0
1307 12 ST SW,"31,090,000",LI,31090000.0
1307 12 ST SW,"31,090,000",LI,31090000.0
1307 12 ST SW,"31,090,000",LI,31090000.0
1307 12 ST SW,"31,090,000",LI,31090000.0
1307 12 ST SW,"31,090,000",LI,31090000.0
1307 12 ST SW,"31,090,000",LI,31090000.0
1310 14 AV SW,"45,040,000",LI,45040000.0
1320 16 AV SW,"105,960,000",LI,105960000.0
211 14 AV SW,"6,200,000",LI,6200000.0
309 15 AV SW,"14,190,000",LI,14190000.0
309 15 AV SW,"14,190,000",LI,14190000.0
309 15 AV SW,"14,190,000",LI,14190000.0
310 15 AV SW,"11,200,000",LI,11200000.0
523 14 AV SW,"6,020,000",LI,6020000.0
617 15 AV SW,"14,470,000",LI,14470000.0
811 12 AV SW,"8,900,000",LI,8900000.0
1055 11 ST SW,"138,000,000",LI,138000000.0
201 10 AV SE,"159,390,000",LI,159390000.0
202 14 AV SW,"100,800,000",LI,100800000.0
620 10 AV SW,"128,870,000",LI,128870000.0
630 17 AV SW,"7,100,000",LI,7100000.0
917 10 AV SW,"191,000,000",LI,191000000.0
1010 CENTRE ST SE,"65,480,000",LI,65480000.0
1015 13 ST SW,"87,390,000",LI,87390000.0
1108 4 ST SW,"6,000,000",LI,6000000.0
1111 4 ST SW,"209,740,000",LI,209740000.0
1112 9 ST SW,"60,990,000",LI,60990000.0
1177 11 AV SW,"18,660,000",LI,18660000.0
1229 MACLEOD TR SE,"260,740,000",LI,260740000.0
1239 12 AV SW,"22,460,000",LI,22460000.0
1312 12 AV SW,"19,900,000",LI,19900000.0
1339 15 AV SW,"25,940,000",LI,25940000.0
140 10 AV SW,"40,890,000",LI,40890000.0
349 14 AV SW,"29,620,000",LI,29620000.0
510 12 AV SW,"189,240,000",LI,189240000.0
510 15 AV SW,"39,500,000",LI,39500000.0
524 10 AV SW,"170,230,000",LI,170230000.0
538 10 AV SW,"183,530,000",LI,183530000.0
102 14 AV SE,"2,420,000",LI,2420000.0
1217 9 ST SW,"4,330,000",LI,4330000.0
1022 15 AV SW,"17,060,000",LI,17060000.0
1022 15 AV SW,"17,060,000",LI,17060000.0
1022 15 AV SW,"17,060,000",LI,17060000.0
1022 15 AV SW,"17,060,000",LI,17060000.0
1022 15 AV SW,"17,060,000",LI,17060000.0
1022 15 AV SW,"17,060,000",LI,17060000.0
124 15 AV SE,"21,400,000",LI,21400000.0
232 13 AV SW,"15,840,000",LI,15840000.0
232 13 AV SW,"15,840,000",LI,15840000.0
931 15 AV SW,"10,640,000",LI,10640000.0
931 15 AV SW,"10,640,000",LI,10640000.0
931 15 AV SW,"10,640,000",LI,10640000.0
931 15 AV SW,"10,640,000",LI,10640000.0
1135 14 AV SW,"5,560,000",LO,5560000.0
763 12 AV SE,"2,760,000",LO,2760000.0
820 17 AV SW,"6,100,000",LO,6100000.0
632 13 AV SE,"25,190,000",LI,25190000.0
1515 CENTRE ST SW,"3,240,000",LI,3240000.0
619 13 AV SE,"3,910,000",LI,3910000.0
1530 5 ST SE,"42,310,000",LI,42310000.0
1530 5 ST SE,"42,310,000",LI,42310000.0
1530 5 ST SE,"42,310,000",LI,42310000.0
1530 5 ST SE,"42,310,000",LI,42310000.0
1530 5 ST SE,"42,310,000",LI,42310000.0
1530 5 ST SE,"42,310,000",LI,42310000.0
1530 5 ST SE,"42,310,000",LI,42310000.0
221 13 AV SW,"16,590,000",LI,16590000.0
223 12 AV SW,"7,400,000",LI,7400000.0
1221 2 ST SW,"48,340,000",LI,48340000.0
1236 16 AV SW,"12,360,000",LO,12360000.0
1700 STAMPEDE TR SE,"399,170,000",LI,399170000.0
1701 BIG FOUR TR SE,"12,250,000",LI,12250000.0
1912 FLORES LADUE PR SE,"615,470,000",LI,615470000.0
640 14 AV SE,"4,190,000",LO,4190000.0
650 14 AV SE,"1,210,000",LI,1210000.0
1302 6 ST SE,"10,900,000",LI,10900000.0
710 13 AV SW,"3,050,000",LI,3050000.0
747 12 AV SE,"13,090,000",LO,13090000.0
1018 13 AV SW,"1,040,000",LI,1040000.0
1022 13 AV SW,"1,120,000",LI,1120000.0
1023 12 AV SW,"945,000",LI,945000.0
1024 13 AV SW,"1,010,000",LI,1010000.0
1027 13 AV SW,"1,210,000",LI,1210000.0
1031 13 AV SW,"1,220,000",LI,1220000.0
1038 14 AV SW,"1,220,000",LI,1220000.0
1040 14 AV SW,"1,240,000",LI,1240000.0
114 15 AV SE,"1,100,000",LI,1100000.0
1209 13 AV SW,"1,080,000",LI,1080000.0
1217 14 AV SW,"996,000",LI,996000.0
1220 15 AV SW,"1,070,000",LI,1070000.0
1223 13 AV SW,"1,010,000",LI,1010000.0
1225 13 AV SW,"1,010,000",LI,1010000.0
1307 11 ST SW,"908,000",LI,908000.0
1316 15 AV SW,"1,030,000",LI,1030000.0
1318 15 AV SW,"1,010,000",LI,1010000.0
1322 13 AV SW,"923,000",LI,923000.0
1407 12 ST SW,"1,210,000",LI,1210000.0
217 15 AV SE,"978,000",LI,978000.0
224 13 AV SW,"1,750,000",LI,1750000.0
320 15 AV SW,"1,440,000",LI,1440000.0
324 15 AV SW,"1,110,000",LI,1110000.0
334 15 AV SW,"1,580,000",LI,1580000.0
516 15 AV SW,"1,010,000",LI,1010000.0
636 12 AV SE,"717,000",LI,717000.0
810 13 AV SW,"776,500",LI,776500.0
927 15 AV SW,"862,500",LI,862500.0
1320 15 AV SW,"1,180,000",LI,1180000.0
1322 15 AV SW,"1,180,000",LI,1180000.0
1 1212 7 ST SW,"153,000",LI,153000.0
1 313 13 AV SW,"349,500",LI,349500.0
101 1000 15 AV SW,"252,000",LI,252000.0
101 1021 13 AV SW,"238,500",LI,238500.0
101 1025 14 AV SW,"200,000",LI,200000.0
101 1026 12 AV SW,"271,000",LI,271000.0
101 1027 12 AV SW,"170,000",LI,170000.0
101 1029 14 AV SW,"184,500",LI,184500.0
101 1029 15 AV SW,"416,500",LI,416500.0
101 1040 15 AV SW,"191,000",LI,191000.0
101 1111 13 AV SW,"306,500",LI,306500.0
101 112 14 AV SE,"257,500",LI,257500.0
101 1222 13 AV SW,"181,500",LI,181500.0
101 1235 13 AV SW,"242,500",LI,242500.0
101 126 14 AV SW,"301,000",LI,301000.0
101 1331 15 AV SW,"219,000",LI,219000.0
101 1333 13 AV SW,"224,000",LI,224000.0
101 527 15 AV SW,"437,000",LI,437000.0
101 620 15 AV SW,"217,000",LI,217000.0
101 812 15 AV SW,"158,000",LI,158000.0
102 1000 15 AV SW,"248,500",LI,248500.0
102 1021 13 AV SW,"264,500",LI,264500.0
102 1025 14 AV SW,"234,500",LI,234500.0
102 1026 12 AV SW,"238,000",LI,238000.0
102 1027 12 AV SW,"170,500",LI,170500.0
102 1029 14 AV SW,"228,500",LI,228500.0
102 1029 15 AV SW,"351,500",LI,351500.0
102 1040 15 AV SW,"279,500",LI,279500.0
102 1111 13 AV SW,"249,000",LI,249000.0
102 112 14 AV SE,"347,000",LI,347000.0
102 1222 13 AV SW,"209,000",LI,209000.0
102 1235 13 AV SW,"252,500",LI,252500.0
102 126 14 AV SW,"307,500",LI,307500.0
102 1331 15 AV SW,"242,500",LI,242500.0
102 1333 13 AV SW,"253,000",LI,253000.0
102 220 11 AV SE,"332,500",LI,332500.0
102 527 15 AV SW,"478,000",LI,478000.0
102 620 15 AV SW,"221,500",LI,221500.0
102 812 15 AV SW,"188,000",LI,188000.0
103 1000 15 AV SW,"240,500",LI,240500.0
103 1021 13 AV SW,"195,500",LI,195500.0
103 1025 14 AV SW,"177,500",LI,177500.0
103 1026 12 AV SW,"262,500",LI,262500.0
103 1027 12 AV SW,"146,000",LI,146000.0
103 1029 14 AV SW,"184,500",LI,184500.0
103 1029 15 AV SW,"416,500",LI,416500.0
103 1040 15 AV SW,"286,500",LI,286500.0
103 1111 13 AV SW,"264,500",LI,264500.0
103 112 14 AV SE,"298,000",LI,298000.0
103 1222 13 AV SW,"166,000",LI,166000.0
103 126 14 AV SW,"301,000",LI,301000.0
103 1331 15 AV SW,"181,500",LI,181500.0
103 1333 13 AV SW,"195,000",LI,195000.0
103 220 11 AV SE,"366,000",LI,366000.0
103 527 15 AV SW,"370,500",LI,370500.0
103 620 15 AV SW,"204,000",LI,204000.0
103 812 15 AV SW,"188,000",LI,188000.0
104 1000 15 AV SW,"239,500",LI,239500.0
104 1021 13 AV SW,"195,500",LI,195500.0
104 1025 14 AV SW,"177,500",LI,177500.0
104 1026 12 AV SW,"271,000",LI,271000.0
104 1027 12 AV SW,"146,000",LI,146000.0
104 1029 14 AV SW,"184,500",LI,184500.0
104 1040 15 AV SW,"249,000",LI,249000.0
104 1111 13 AV SW,"274,500",LI,274500.0
104 1117 1 ST SW,"657,000",LI,657000.0
104 112 14 AV SE,"271,500",LI,271500.0
104 1222 13 AV SW,"180,500",LI,180500.0
104 126 14 AV SW,"301,000",LI,301000.0
104 1331 15 AV SW,"181,500",LI,181500.0
104 1333 13 AV SW,"195,500",LI,195500.0
104 220 11 AV SE,"314,000",LI,314000.0
104 527 15 AV SW,"374,500",LI,374500.0
104 620 15 AV SW,"216,500",LI,216500.0
104 812 15 AV SW,"188,000",LI,188000.0
105 1000 15 AV SW,"234,500",LI,234500.0
105 1026 12 AV SW,"238,000",LI,238000.0
105 1111 13 AV SW,"272,500",LI,272500.0
105 1117 1 ST SW,"521,000",LI,521000.0
105 112 14 AV SE,"338,000",LI,338000.0
105 1235 13 AV SW,"247,500",LI,247500.0
105 126 14 AV SW,"301,000",LI,301000.0
105 220 11 AV SE,"786,000",LI,786000.0
105 527 15 AV SW,"371,500",LI,371500.0
105 620 15 AV SW,"166,000",LI,166000.0
106 1000 15 AV SW,"227,000",LI,227000.0
106 1026 12 AV SW,"271,000",LI,271000.0
106 1111 13 AV SW,"309,500",LI,309500.0
106 1117 1 ST SW,"700,500",LI,700500.0
106 112 14 AV SE,"338,000",LI,338000.0
106 1235 13 AV SW,"247,500",LI,247500.0
106 126 14 AV SW,"314,000",LI,314000.0
106 527 15 AV SW,"392,500",LI,392500.0
107 1000 15 AV SW,"227,000",LI,227000.0
107 1111 13 AV SW,"244,500",LI,244500.0
107 1117 1 ST SW,"610,000",LI,610000.0
107 112 14 AV SE,"424,000",LI,424000.0
107 1235 13 AV SW,"252,500",LI,252500.0
107 126 14 AV SW,"314,000",LI,314000.0
107 527 15 AV SW,"370,500",LI,370500.0
108 1000 15 AV SW,"248,500",LI,248500.0
108 1111 13 AV SW,"274,500",LI,274500.0
108 1117 1 ST SW,"636,000",LI,636000.0
108 112 14 AV SE,"405,000",LI,405000.0
108 1235 13 AV SW,"257,000",LI,257000.0
108 126 14 AV SW,"301,000",LI,301000.0
108 527 15 AV SW,"431,000",LI,431000.0
109 1000 15 AV SW,"174,500",LI,174500.0
109 1111 13 AV SW,"240,000",LI,240000.0
109 1117 1 ST SW,"428,000",LI,428000.0
109 112 14 AV SE,"266,500",LI,266500.0
109 1235 13 AV SW,"269,000",LI,269000.0
109 126 14 AV SW,"307,500",LI,307500.0
109 527 15 AV SW,"420,000",LI,420000.0
110 1111 13 AV SW,"244,500",LI,244500.0
110 112 14 AV SE,"285,500",LI,285500.0
110 1235 13 AV SW,"242,500",LI,242500.0
110 126 14 AV SW,"301,000",LI,301000.0
110 527 15 AV SW,"444,000",LI,444000.0
1102 1514 11 ST SW,"324,000",LI,324000.0
1103 1514 11 ST SW,"320,000",LI,320000.0
1104 1514 11 ST SW,"317,500",LI,317500.0
1105 1514 11 ST SW,"299,000",LI,299000.0
1106 1514 11 ST SW,"344,500",LI,344500.0
1107 1514 11 ST SW,"360,000",LI,360000.0
1108 1514 11 ST SW,"310,500",LI,310500.0
111 1111 13 AV SW,"238,000",LI,238000.0
111 1117 1 ST SW,"656,000",LI,656000.0
111 112 14 AV SE,"391,000",LI,391000.0
111 126 14 AV SW,"307,500",LI,307500.0
111 527 15 AV SW,"371,500",LI,371500.0
112 1117 1 ST SW,"576,500",LI,576500.0
112 112 14 AV SE,"368,000",LI,368000.0
112 126 14 AV SW,"307,000",LI,307000.0
112 527 15 AV SW,"370,500",LI,370500.0
113 112 14 AV SE,"285,500",LI,285500.0
113 126 14 AV SW,"301,000",LI,301000.0
113 527 15 AV SW,"392,500",LI,392500.0
114 112 14 AV SE,"332,000",LI,332000.0
114 126 14 AV SW,"336,500",LI,336500.0
115 126 14 AV SW,"314,000",LI,314000.0
116 126 14 AV SW,"307,000",LI,307000.0
117 126 14 AV SW,"281,500",LI,281500.0
118 126 14 AV SW,"314,000",LI,314000.0
119 126 14 AV SW,"301,000",LI,301000.0
120 126 14 AV SW,"325,000",LI,325000.0
1201 1514 11 ST SW,"355,500",LI,355500.0
1202 1514 11 ST SW,"392,000",LI,392000.0
1203 1514 11 ST SW,"392,000",LI,392000.0
1204 1514 11 ST SW,"335,500",LI,335500.0
1205 1514 11 ST SW,"361,000",LI,361000.0
1206 1514 11 ST SW,"392,000",LI,392000.0
1207 1514 11 ST SW,"392,000",LI,392000.0
1208 1514 11 ST SW,"350,500",LI,350500.0
121 126 14 AV SW,"301,000",LI,301000.0
1216 7 ST SW,"339,500",LI,339500.0
1218 7 ST SW,"386,500",LI,386500.0
122 126 14 AV SW,"307,500",LI,307500.0
123 126 14 AV SW,"307,000",LI,307000.0
1B 1218 7 ST SW,"133,000",LI,133000.0
2 1212 7 ST SW,"162,000",LI,162000.0
2 313 13 AV SW,"349,500",LI,349500.0
